,word,lemma,pos,nmb_text,nmb_sent,nmb_word
436,произошла,произойти,VERB,5,3,12
437,ни,ни,PRCL,5,4,1
438,прибавляя,прибавлять,GRND,5,4,2
439,ни,ни,PRCL,5,4,3
440,слова,слово,NOUN,5,4,4
441,ничего,ничего,ADVB,5,4,5
442,не,не,PRCL,5,4,6
443,придумывая,придумывать,GRND,5,4,7
444,да,да,PRCL,5,5,1
445,это,это,PRCL,5,5,2
446,и,и,CONJ,5,5,3
447,ни,ни,PRCL,5,5,4
448,к,к,PREP,5,5,5
449,чему,что,NPRO,5,5,6
450,сама,сам,ADJF,5,6,1
451,по,по,PREP,5,6,2
452,себе,себя,NPRO,5,6,3
453,она,она,NPRO,5,6,4
454,настолько,настолько,ADVB,5,6,5
455,драматична,драматичный,ADJS,5,6,6
456,что,что,CONJ,5,6,7
457,сочинить,сочинить,INFN,5,6,8
458,её,она,NPRO,5,6,9
459,можно,можно,PRED,5,6,10
460,только,только,ADVB,5,6,11
461,в,в,PREP,5,6,12
462,бреду,бреда,NOUN,5,6,13
463,сейчас,сейчас,ADVB,5,7,1
464,мне,я,NPRO,5,7,2
465,даже,даже,PRCL,5,7,3
466,кажется,казаться,VERB,5,7,4
467,что,что,CONJ,5,7,5
468,всё,всё,PRCL,5,7,6
469,произошедшее,произойти,PRTF,5,7,7
470,настолько,настолько,ADVB,5,7,8
471,невероятно,невероятно,ADVB,5,7,9
472,что,что,CONJ,5,7,10
473,некоторые,некоторый,ADJF,5,7,11
474,детали,деталь,NOUN,5,7,12
475,я,я,NPRO,5,7,13
476,начинаю,начинать,VERB,5,7,14
477,додумывать,додумывать,INFN,5,7,15
478,если,если,CONJ,5,7,16
479,уж,уж,ADVB,5,7,17
480,фантастика,фантастика,NOUN,5,7,18
481,то,то,CONJ,5,7,19
482,пусть,пусть,PRCL,5,7,20
483,ею,она,NPRO,5,7,21
484,и,и,CONJ,5,7,22
485,будет,быть,VERB,5,7,23
486,но,но,CONJ,5,8,1
487,и,и,CONJ,5,8,2
488,это,это,PRCL,5,8,3
489,зря,зря,ADVB,5,8,4
490,в,в,PREP,5,8,5
491,жизни,жизнь,NOUN,5,8,6
492,вероятным,вероятный,ADJF,5,8,7
493,оказалось,оказаться,VERB,5,8,8
494,самое,самый,ADJF,5,8,9
495,невероятное,невероятный,ADJF,5,8,10
496,фатум,фатум,NOUN,5,9,1
497,судьбы,судьба,NOUN,5,9,2
498,или,или,CONJ,5,9,3
499,воля,воля,NOUN,5,9,4
500,провидения,провидение,NOUN,5,9,5
501,а,а,CONJ,5,9,6
502,может,мочь,VERB,5,9,7
503,быть,быть,INFN,5,9,8
504,направляющая,направлять,PRTF,5,9,9
505,рука,рука,NOUN,5,9,10
506,господа,господин,NOUN,5,9,11
507,в,в,PREP,5,9,12
508,которого,который,ADJF,5,9,13
509,я,я,NPRO,5,9,14
510,начал,начать,VERB,5,9,15
511,в,в,PREP,5,9,16
512,последнее,последний,ADJF,5,9,17
513,время,время,NOUN,5,9,18
514,верить,верить,INFN,5,9,19
515,выстроили,выстроить,VERB,5,9,20
516,события,событие,NOUN,5,9,21
517,именно,именно,PRCL,5,9,22
518,так,так,CONJ,5,9,23
519,как,как,CONJ,5,9,24
520,они,они,NPRO,5,9,25
521,произошли,произойти,VERB,5,9,26
522,самая,самый,ADJF,6,1,1
523,жестокая,жестокий,ADJF,6,1,2
524,тирания,тирания,NOUN,6,1,3
525,та,тот,ADJF,6,1,4
526,которая,который,ADJF,6,1,5
527,выступает,выступать,VERB,6,1,6
528,под,под,PREP,6,1,7
529,сенью,сень,NOUN,6,1,8
530,законности,законность,NOUN,6,1,9
531,и,и,CONJ,6,1,10
532,под,под,PREP,6,1,11
533,флагом,флаг,NOUN,6,1,12
534,справедливости,справедливость,NOUN,6,1,13
535,шарль,шарль,NOUN,6,2,1
536,монтескье,монтеские,NOUN,6,2,2
537,лучше,хороший,COMP,6,2,3
538,быть,быть,INFN,6,2,4
539,свиньёй,свинья,NOUN,6,2,5
540,ирода,ирод,NOUN,6,2,6
541,чем,чем,CONJ,6,2,7
542,его,он,NPRO,6,2,8
543,сыном,сын,NOUN,6,2,9
544,октавиан,октавиан,NOUN,6,3,1
545,август,август,NOUN,6,3,2
546,цезарь,цезарь,NOUN,6,3,3
547,часть,часть,NOUN,6,3,4
548,первая,первый,ADJF,6,3,5
549,возвращение,возвращение,NOUN,6,4,1
550,дронго,дронго,NOUN,6,4,2
551,когда,когда,CONJ,6,4,3
552,же,же,PRCL,6,4,4
553,иисус,иисус,NOUN,6,4,5
554,родился,родиться,VERB,6,4,6
555,в,в,PREP,6,4,7
556,вифлееме,вифлеем,NOUN,6,4,8
557,иудейском,иудейский,ADJF,6,4,9
558,во,в,PREP,6,4,10
559,дни,день,NOUN,6,4,11
560,царя,царь,NOUN,6,4,12
561,ирода,ирод,NOUN,6,4,13
562,пришли,прислать,VERB,6,4,14
563,в,в,PREP,6,4,15
564,иерусалим,иерусалим,NOUN,6,4,16
565,волхвы,волхв,NOUN,6,4,17
566,с,с,PREP,6,4,18
567,востока,восток,NOUN,6,4,19
568,и,и,CONJ,6,4,20
569,говорят,говорить,VERB,6,4,21
570,где,где,ADVB,6,4,22
571,родившийся,родиться,PRTF,6,4,23
572,царь,царь,NOUN,6,4,24
573,иудейский,иудейский,ADJF,6,4,25
574,ибо,ибо,CONJ,6,5,1
575,мы,мы,NPRO,6,5,2
576,видели,видеть,VERB,6,5,3
577,звезду,звезда,NOUN,6,5,4
578,его,он,NPRO,6,5,5
579,на,на,PREP,6,5,6
580,востоке,восток,NOUN,6,5,7
581,и,и,CONJ,6,5,8
582,пришли,прислать,VERB,6,5,9
583,поклониться,поклониться,INFN,6,5,10
584,ему,он,NPRO,6,5,11
585,услышав,услышать,GRND,6,6,1
586,это,это,PRCL,6,6,2
587,ирод,ирод,NOUN,6,6,3
588,царь,царь,NOUN,6,6,4
589,встревожился,встревожиться,VERB,6,6,5
590,и,и,CONJ,6,6,6
591,весь,весь,ADJF,6,6,7
592,иерусалим,иерусалим,NOUN,6,6,8
593,с,с,PREP,6,6,9
594,ним,они,NPRO,6,6,10
595,и,и,CONJ,6,7,1
596,собрав,собрать,GRND,6,7,2
597,всех,весь,ADJF,6,7,3
598,первосвященников,первосвященник,NOUN,6,7,4
599,и,и,CONJ,6,7,5
600,книжников,книжник,NOUN,6,7,6
601,народных,народный,ADJF,6,7,7
602,спрашивал,спрашивать,VERB,6,7,8
603,у,у,PREP,6,7,9
604,них,они,NPRO,6,7,10
605,где,где,ADVB,6,7,11
606,должно,должный,ADJS,6,7,12
607,родиться,родиться,INFN,6,7,13
608,христу,христос,NOUN,6,7,14
609,они,они,NPRO,6,8,1
610,же,же,PRCL,6,8,2
611,сказали,сказать,VERB,6,8,3
612,ему,он,NPRO,6,8,4
613,в,в,PREP,6,8,5
614,вифлееме,вифлеем,NOUN,6,8,6
615,иудейском,иудейский,ADJF,6,8,7
616,ибо,ибо,CONJ,6,8,8
617,так,так,CONJ,6,8,9
618,написано,написать,PRTS,6,8,10
619,чрез,чрез,PREP,6,8,11
620,пророка,пророк,NOUN,6,8,12
621,и,и,CONJ,6,8,13
622,ты,ты,NPRO,6,8,14
623,вифлеем,вифлеем,NOUN,6,8,15
624,земля,земля,NOUN,6,8,16
625,иудина,иудин,NOUN,6,8,17
626,ничем,ничто,NPRO,6,8,18
627,не,не,PRCL,6,8,19
628,меньше,маленький,COMP,6,8,20
629,воеводств,воеводство,NOUN,6,8,21
630,иудиных,иудин,NOUN,6,8,22
631,ибо,ибо,CONJ,6,8,23
632,из,из,PREP,6,8,24
633,тебя,ты,NPRO,6,8,25
634,произойдёт,произойти,VERB,6,8,26
635,вождь,вождь,NOUN,6,8,27
636,который,который,ADJF,6,8,28
637,упасёт,упасти,VERB,6,8,29
638,народ,народ,NOUN,6,8,30
639,мой,мой,ADJF,6,8,31
640,израиля,израиль,NOUN,6,8,32
641,я,я,NPRO,7,1,1
642,прочитав,прочитать,GRND,7,1,2
643,над,над,PREP,7,1,3
644,входом,вход,NOUN,7,1,4
645,в,в,PREP,7,1,5
646,вышине,вышина,NOUN,7,1,6
647,такие,такой,ADJF,7,1,7
648,знаки,знак,NOUN,7,1,8
649,сумрачного,сумрачный,ADJF,7,1,9
650,цвета,цвет,NOUN,7,1,10
651,сказал,сказать,VERB,7,1,11
652,учитель,учитель,NOUN,7,1,12
653,смысл,смысл,NOUN,7,1,13
654,их,они,NPRO,7,1,14
655,страшен,страшный,ADJS,7,1,15
656,мне,я,NPRO,7,1,16
657,он,он,NPRO,7,2,1
658,прозорливый,прозорливый,ADJF,7,2,2
659,отвечал,отвечать,VERB,7,2,3
660,на,на,PREP,7,2,4
661,это,это,PRCL,7,2,5
662,здесь,здесь,ADVB,7,2,6
663,нужно,нужно,PRED,7,2,7
664,чтобы,чтобы,CONJ,7,2,8
665,душа,душа,NOUN,7,2,9
666,была,быть,VERB,7,2,10
667,тверда,твёрдый,ADJS,7,2,11
668,здесь,здесь,ADVB,7,2,12
669,страх,страх,NOUN,7,2,13
670,не,не,PRCL,7,2,14
671,должен,должный,ADJS,7,2,15
672,подавать,подавать,INFN,7,2,16
673,совета,совет,NOUN,7,2,17
674,данте,данте,NOUN,7,3,1
675,алигьери,алигьерь,NOUN,7,3,2
676,божественная,божественный,ADJF,7,3,3
677,комедия,комедия,NOUN,7,3,4
678,вместо,вместо,PREP,7,4,1
679,вступления,вступление,NOUN,7,4,2
680,он,он,NPRO,7,4,3
681,запомнил,запомнить,VERB,7,4,4
682,эту,этот,ADJF,7,4,5
683,встречу,встреча,NOUN,7,4,6
684,на,на,PREP,7,4,7
685,всю,весь,ADJF,7,4,8
686,жизнь,жизнь,NOUN,7,4,9
687,его,он,NPRO,7,5,1
688,привезли,привезти,VERB,7,5,2
689,на,на,PREP,7,5,3
690,подмосковную,подмосковный,ADJF,7,5,4
691,дачу,дача,NOUN,7,5,5
692,специально,специально,ADVB,7,5,6
693,предназначенную,предназначить,PRTF,7,5,7
694,для,для,PREP,7,5,8
695,таких,такой,ADJF,7,5,9
696,агентов,агент,NOUN,7,5,10
697,как,как,CONJ,7,5,11
698,он,он,NPRO,7,5,12
699,именно,именно,PRCL,7,6,1
700,отсюда,отсюда,ADVB,7,6,2
701,он,он,NPRO,7,6,3
702,должен,должный,ADJS,7,6,4
703,был,быть,VERB,7,6,5
704,уезжать,уезжать,INFN,7,6,6
705,в,в,PREP,7,6,7
706,аэропорт,аэропорт,NOUN,7,6,8
707,всё,всё,PRCL,7,7,1
708,было,быть,VERB,7,7,2
709,обговорено,обговорить,PRTS,7,7,3
710,всё,всё,PRCL,7,7,4
711,было,быть,VERB,7,7,5
712,решено,решить,PRTS,7,7,6
713,оставалась,оставаться,VERB,7,8,1
714,эта,этот,ADJF,7,8,2
715,последняя,последний,ADJF,7,8,3
716,встреча,встреча,NOUN,7,8,4
717,после,после,PREP,7,9,1
718,которой,который,ADJF,7,9,2
719,он,он,NPRO,7,9,3
720,перестанет,перестать,VERB,7,9,4
721,существовать,существовать,INFN,7,9,5
722,вернее,верный,COMP,7,10,1
723,перестанет,перестать,VERB,7,10,2
724,существовать,существовать,INFN,7,10,3
725,человек,человек,NOUN,7,10,4
726,под,под,PREP,7,10,5
727,его,он,NPRO,7,10,6
728,именем,имя,NOUN,7,10,7
729,и,и,CONJ,7,10,8
730,с,с,PREP,7,10,9
731,его,он,NPRO,7,10,10
732,биографией,биография,NOUN,7,10,11
733,если,если,CONJ,8,1,1
734,ты,ты,NPRO,8,1,2
735,в,в,PREP,8,1,3
736,день,день,NOUN,8,1,4
737,бедствия,бедствие,NOUN,8,1,5
738,оказался,оказаться,VERB,8,1,6
739,слабым,слабый,ADJF,8,1,7
740,то,то,CONJ,8,1,8
741,бедна,бедный,ADJS,8,1,9
742,сила,сила,NOUN,8,1,10
743,твоя,твой,ADJF,8,1,11
744,притчи,притча,NOUN,8,2,1
745,начало,начало,NOUN,8,2,2
746,он,он,NPRO,8,2,3
747,взглянул,взглянуть,VERB,8,2,4
748,на,на,PREP,8,2,5
749,часы,часы,NOUN,8,2,6
750,уже,уже,ADVB,8,3,1
751,половина,половина,NOUN,8,3,2
752,десятого,десятый,ADJF,8,3,3
753,неужели,неужели,PRCL,8,4,1
754,встреча,встреча,NOUN,8,4,2
755,не,не,PRCL,8,4,3
756,состоится,состояться,VERB,8,4,4
757,он,он,NPRO,8,5,1
758,сжал,сжать,VERB,8,5,2
759,губы,губа,NOUN,8,5,3
760,твёрдо,твёрдо,ADVB,8,5,4
761,решив,решить,GRND,8,5,5
762,ждать,ждать,INFN,8,5,6
763,столько,столько,ADVB,8,5,7
764,сколько,сколько,ADVB,8,5,8
765,понадобится,понадобиться,VERB,8,5,9
766,в,в,PREP,8,6,1
767,конце,конец,NOUN,8,6,2
768,концов,конец,NOUN,8,6,3
769,этот,этот,ADJF,8,6,4
770,кретин,кретин,NOUN,8,6,5
771,обязан,обязать,PRTS,8,6,6
772,появиться,появиться,INFN,8,6,7
773,если,если,CONJ,8,7,1
774,учесть,учесть,INFN,8,7,2
775,что,что,CONJ,8,7,3
776,их,они,NPRO,8,7,4
777,встречи,встреча,NOUN,8,7,5
778,всегда,всегда,ADVB,8,7,6
779,проходят,проходить,VERB,8,7,7
780,в,в,PREP,8,7,8
781,неудобное,неудобный,ADJF,8,7,9
782,для,для,PREP,8,7,10
783,обоих,оба,NUMR,8,7,11
784,время,время,NOUN,8,7,12
785,и,и,CONJ,8,7,13
786,случаются,случаться,VERB,8,7,14
787,не,не,PRCL,8,7,15
788,так,так,CONJ,8,7,16
789,уж,уж,ADVB,8,7,17
790,и,и,CONJ,8,7,18
791,часто,часто,ADVB,8,7,19
792,можно,можно,PRED,8,7,20
793,предположить,предположить,INFN,8,7,21
794,что,что,CONJ,8,7,22
795,и,и,CONJ,8,7,23
796,эта,этот,ADJF,8,7,24
797,произойдёт,произойти,VERB,8,7,25
798,со,с,PREP,8,7,26
799,значительным,значительный,ADJF,8,7,27
800,опозданием,опоздание,NOUN,8,7,28
801,впрочем,впрочем,CONJ,8,8,1
802,за,за,PREP,8,8,2
803,последний,последний,ADJF,8,8,3
804,год,год,NOUN,8,8,4
805,он,он,NPRO,8,8,5
806,уже,уже,ADVB,8,8,6
807,привык,привыкнуть,VERB,8,8,7
808,к,к,PREP,8,8,8
809,необязательности,необязательность,NOUN,8,8,9
810,своего,свой,ADJF,8,8,10
811,партнёра,партнёр,NOUN,8,8,11
812,однако,однако,CONJ,8,9,1
813,сегодня,сегодня,ADVB,8,9,2
814,тот,тот,ADJF,8,9,3
815,не,не,PRCL,8,9,4
816,может,мочь,VERB,8,9,5
817,не,не,PRCL,8,9,6
818,прийти,прийти,INFN,8,9,7
819,у,у,PREP,8,10,1
820,него,он,NPRO,8,10,2
821,кажется,казаться,VERB,8,10,3
822,всё,всё,PRCL,8,10,4
823,уже,уже,ADVB,8,10,5
824,получилось,получиться,VERB,8,10,6
825,и,и,CONJ,8,10,7
826,теперь,теперь,ADVB,8,10,8
827,нужно,нужно,PRED,8,10,9
828,только,только,ADVB,8,10,10
829,обговорить,обговорить,INFN,8,10,11
830,последние,последний,ADJF,8,10,12
831,условия,условие,NOUN,8,10,13
832,боливия,боливия,NOUN,9,1,1
833,августа,август,NOUN,9,2,1
834,года,год,NOUN,9,2,2
835,бронированные,бронировать,PRTF,9,2,3
836,лимузины,лимузин,NOUN,9,2,4
837,мягко,мягко,ADVB,9,2,5
838,тронулись,тронуться,VERB,9,2,6
839,из,из,PREP,9,2,7
840,аэропорта,аэропорт,NOUN,9,2,8
841,несколько,несколько,ADVB,9,3,1
842,минут,минута,NOUN,9,3,2
843,назад,назад,ADVB,9,3,3
844,два,два,NUMR,9,3,4
845,автомобиля,автомобиль,NOUN,9,3,5
846,охраны,охрана,NOUN,9,3,6
847,уже,уже,ADVB,9,3,7
848,выехали,выехать,VERB,9,3,8
849,на,на,PREP,9,3,9
850,автостраду,автострада,NOUN,9,3,10
851,ведущую,ведущий,ADJF,9,3,11
852,в,в,PREP,9,3,12
853,город,город,NOUN,9,3,13
854,по,по,PREP,9,4,1
855,краям,край,NOUN,9,4,2
856,дороги,дорога,NOUN,9,4,3
857,на,на,PREP,9,4,4
858,протяжении,протяжение,NOUN,9,4,5
859,всего,весь,ADJF,9,4,6
860,пути,путь,NOUN,9,4,7
861,следования,следование,NOUN,9,4,8
862,кортежа,кортеж,NOUN,9,4,9
863,уже,уже,ADVB,9,4,10
864,выстроились,выстроиться,VERB,9,4,11
865,переодетые,переодетый,ADJF,9,4,12
866,агенты,агент,NOUN,9,4,13
867,полиции,полиция,NOUN,9,4,14
868,и,и,CONJ,9,4,15
869,службы,служба,NOUN,9,4,16
870,безопасности,безопасность,NOUN,9,4,17
871,контролирующие,контролировать,PRTF,9,4,18
872,движение,движение,NOUN,9,4,19
873,автомобилей,автомобиль,NOUN,9,4,20
874,всё,всё,PRCL,9,5,1
875,высотные,высотный,ADJF,9,5,2
876,здания,здание,NOUN,9,5,3
877,на,на,PREP,9,5,4
878,этом,это,NPRO,9,5,5
879,пути,путь,NOUN,9,5,6
880,были,быть,VERB,9,5,7
881,взяты,взять,PRTS,9,5,8
882,под,под,PREP,9,5,9
883,особый,особый,ADJF,9,5,10
884,контроль,контроль,NOUN,9,5,11
885,впереди,впереди,ADVB,9,6,1
886,кортежа,кортеж,NOUN,9,6,2
887,шла,идти,VERB,9,6,3
888,ещё,ещё,ADVB,9,6,4
889,одна,один,ADJF,9,6,5
890,машина,машина,NOUN,9,6,6
891,набитая,набитый,ADJF,9,6,7
892,гориллами,горилла,NOUN,9,6,8
893,из,из,PREP,9,6,9
894,службы,служба,NOUN,9,6,10
895,безопасности,безопасность,NOUN,9,6,11
896,американского,американский,ADJF,9,6,12
897,посольства,посольство,NOUN,9,6,13
898,сверху,сверху,ADVB,9,7,1
899,завис,зависнуть,VERB,9,7,2
900,полицейский,полицейский,NOUN,9,7,3
901,вертолёт,вертолёт,NOUN,9,7,4
902,контролирующий,контролировать,PRTF,9,7,5
903,общее,общий,ADJF,9,7,6
904,движение,движение,NOUN,9,7,7
905,на,на,PREP,9,7,8
906,шоссе,шоссе,NOUN,9,7,9
907,охраняемый,охранять,PRTF,9,8,1
908,лимузин,лимузин,NOUN,9,8,2
909,находился,находиться,VERB,9,8,3
910,по,по,PREP,9,8,4
911,обычаю,обычай,NOUN,9,8,5
912,в,в,PREP,9,8,6
913,головной,головной,ADJF,9,8,7
914,части,часть,NOUN,9,8,8
915,кортежа,кортеж,NOUN,9,8,9
916,сразу,сразу,ADVB,9,8,10
917,же,же,PRCL,9,8,11
918,за,за,PREP,9,8,12
919,передними,передний,ADJF,9,8,13
920,автомобилями,автомобиль,NOUN,9,8,14
921,охраны,охрана,NOUN,9,8,15
922,в,в,PREP,9,9,1
923,нем,немой,ADJS,9,9,2
924,сидел,сидеть,VERB,9,9,3
925,высокий,высокий,ADJF,9,9,4
926,американский,американский,ADJF,9,9,5
927,гость,гость,NOUN,9,9,6
928,только,только,ADVB,9,9,7
929,что,что,CONJ,9,9,8
930,прибывший,прибыть,PRTF,9,9,9
931,в,в,PREP,9,9,10
932,боливию,боливия,NOUN,9,9,11
933,в,в,PREP,10,1,1
934,современных,современный,ADJF,10,1,2
935,условиях,условие,NOUN,10,1,3
936,преступные,преступный,ADJF,10,1,4
937,организации,организация,NOUN,10,1,5
938,н,н,NOUN,10,1,6
939,отдельные,отдельный,ADJF,10,1,7
940,индивидуумы,индивидуум,NOUN,10,1,8
941,всё,всё,PRCL,10,1,9
942,чаще,частый,COMP,10,1,10
943,прибегают,прибегать,VERB,10,1,11
944,к,к,PREP,10,1,12
945,применению,применение,NOUN,10,1,13
946,новейших,новый,ADJF,10,1,14
947,технических,технический,ADJF,10,1,15
948,средств,средство,NOUN,10,1,16
949,для,для,PREP,10,1,17
950,совершения,совершение,NOUN,10,1,18
951,преступлений,преступление,NOUN,10,1,19
952,и,и,CONJ,10,1,20
953,их,они,NPRO,10,1,21
954,сокрытия,сокрытие,NOUN,10,1,22
955,они,они,NPRO,10,2,1
956,идут,идти,VERB,10,2,2
957,на,на,PREP,10,2,3
958,любые,любой,ADJF,10,2,4
959,ухищрения,ухищрение,NOUN,10,2,5
960,их,они,NPRO,10,2,6
961,методы,метод,NOUN,10,2,7
962,становятся,становиться,VERB,10,2,8
963,всё,всё,PRCL,10,2,9
964,более,более,ADVB,10,2,10
965,разнообразными,разнообразный,ADJF,10,2,11
966,что,что,CONJ,10,2,12
967,соответственно,соответственно,ADVB,10,2,13
968,затрудняет,затруднять,VERB,10,2,14
969,работу,работа,NOUN,10,2,15
970,правоохранительных,правоохранительный,ADJF,10,2,16
971,служб,служба,NOUN,10,2,17
972,вызывая,вызывать,GRND,10,2,18
973,новые,новый,ADJF,10,2,19
974,ранее,ранее,ADVB,10,2,20
975,не,не,PRCL,10,2,21
976,известные,известный,ADJF,10,2,22
977,трудности,трудность,NOUN,10,2,23
978,криминалистам,криминалист,NOUN,10,3,1
979,необходимо,необходимо,PRED,10,3,2
980,детально,детально,ADVB,10,3,3
981,исследовать,исследовать,INFN,10,3,4
982,эти,этот,ADJF,10,3,5
983,методы,метод,NOUN,10,3,6
984,преступников,преступник,NOUN,10,3,7
985,и,и,CONJ,10,3,8
986,умело,умело,ADVB,10,3,9
987,их,они,NPRO,10,3,10
988,классифицировать,классифицировать,INFN,10,3,11
989,из,из,PREP,10,4,1
990,доклада,доклад,NOUN,10,4,2
991,постоянного,постоянный,ADJF,10,4,3
992,комитета,комитет,NOUN,10,4,4
993,экспертов,эксперт,NOUN,10,4,5
994,по,по,PREP,10,4,6
995,предупреждению,предупреждение,NOUN,10,4,7
996,преступности,преступность,NOUN,10,4,8
997,и,и,CONJ,10,4,9
998,борьбе,борьба,NOUN,10,4,10
999,с,с,PREP,10,4,11
1000,ней,она,NPRO,10,4,12
1001,при,при,PREP,10,4,13
1002,экономическом,экономический,ADJF,10,4,14
1003,и,и,CONJ,10,4,15
1004,социальном,социальный,ADJF,10,4,16
1005,совете,совет,NOUN,10,4,17
1006,оон,оон,NOUN,10,4,18
1007,часть,часть,NOUN,10,5,1
1008,первая,первый,ADJF,10,5,2
1009,исчезнувший,исчезнуть,PRTF,10,5,3
1010,убийца,убийца,NOUN,10,5,4
1011,на,на,PREP,10,5,5
1012,пятой,пятый,ADJF,10,5,6
1013,авеню,авеню,NOUN,10,5,7
1014,манхэттена,манхеттен,NOUN,10,5,8
1015,вспыхнули,вспыхнуть,VERB,10,5,9
1016,огни,огонь,NOUN,10,5,10
1017,неоновая,неоновый,ADJF,10,6,1
1018,реклама,реклама,NOUN,10,6,2
1019,весело,весело,ADVB,10,6,3
1020,заплясала,заплясать,VERB,10,6,4
1021,на,на,PREP,10,6,5
1022,зданиях,здание,NOUN,10,6,6
1023,словно,словно,CONJ,10,6,7
1024,собираясь,собираться,GRND,10,6,8
1025,хвалить,хвалить,INFN,10,6,9
1026,город,город,NOUN,10,6,10
1027,ярким,яркий,ADJF,10,6,11
1028,фейерверком,фейерверк,NOUN,10,6,12
1029,своих,свой,ADJF,10,6,13
1030,красок,краска,NOUN,10,6,14
1031,анонс,анонс,NOUN,11,1,1
1032,дронго,дронго,NOUN,11,1,2
1033,живёт,жить,VERB,11,1,3
1034,в,в,PREP,11,1,4
1035,ожидании,ожидание,NOUN,11,1,5
1036,телефонного,телефонный,ADJF,11,1,6
1037,звонка,звонок,NOUN,11,1,7
1038,каждый,каждый,ADJF,11,2,1
1039,день,день,NOUN,11,2,2
1040,каждый,каждый,ADJF,11,2,3
1041,час,час,NOUN,11,2,4
1042,на,на,PREP,11,3,1
1043,этот,этот,ADJF,11,3,2
1044,раз,раз,NOUN,11,3,3
1045,его,он,NPRO,11,3,4
1046,вызвали,вызвать,VERB,11,3,5
1047,в,в,PREP,11,3,6
1048,сша,сша,NOUN,11,3,7
1049,целая,целый,ADJF,11,4,1
1050,цепочка,цепочка,NOUN,11,4,2
1051,загадочных,загадочный,ADJF,11,4,3
1052,убийств,убийство,NOUN,11,4,4
1053,и,и,CONJ,11,4,5
1054,никаких,никакой,ADJF,11,4,6
1055,следов,след,NOUN,11,4,7
1056,но,но,CONJ,11,5,1
1057,дронго,дронго,NOUN,11,5,2
1058,знает,знать,VERB,11,5,3
1059,преступник,преступник,NOUN,11,5,4
1060,всегда,всегда,ADVB,11,5,5
1061,оставляет,оставлять,VERB,11,5,6
1062,следы,след,NOUN,11,5,7
1063,даже,даже,PRCL,11,5,8
1064,если,если,CONJ,11,5,9
1065,он,он,NPRO,11,5,10
1066,часть,часть,NOUN,11,5,11
1067,i,i,,11,5,12
1068,встреча,встреча,NOUN,11,5,13
1069,преступные,преступный,ADJF,11,5,14
1070,организации,организация,NOUN,11,5,15
1071,организующие,организовать,PRTF,11,5,16
1072,торговлю,торговля,NOUN,11,5,17
1073,и,и,CONJ,11,5,18
1074,контрабанду,контрабанда,NOUN,11,5,19
1075,наркотиков,наркотик,NOUN,11,5,20
1076,располагают,располагать,VERB,11,5,21
1077,самыми,самый,ADJF,11,5,22
1078,современными,современный,ADJF,11,5,23
1079,техническими,технический,ADJF,11,5,24
1080,средствами,средство,NOUN,11,5,25
1081,хорошо,хорошо,ADVB,11,5,26
1082,налаженной,наладить,PRTF,11,5,27
1083,агентурной,агентурный,ADJF,11,5,28
1084,сетью,сеть,NOUN,11,5,29
1085,и,и,CONJ,11,5,30
1086,большим,больший,ADJF,11,5,31
1087,разветвлённым,разветвить,PRTF,11,5,32
1088,штатом,штат,NOUN,11,5,33
1089,исполнителей,исполнитель,NOUN,11,5,34
1090,борьба,борьба,NOUN,11,6,1
1091,с,с,PREP,11,6,2
1092,ними,они,NPRO,11,6,3
1093,в,в,PREP,11,6,4
1094,современных,современный,ADJF,11,6,5
1095,условиях,условие,NOUN,11,6,6
1096,становится,становиться,VERB,11,6,7
1097,ещё,ещё,ADVB,11,6,8
1098,более,более,ADVB,11,6,9
1099,тяжёлой,тяжёлый,ADJF,11,6,10
1100,чем,чем,CONJ,11,6,11
1101,раньше,ранний,COMP,11,6,12
1102,из,из,PREP,11,7,1
1103,доклада,доклад,NOUN,11,7,2
1104,постоянного,постоянный,ADJF,11,7,3
1105,комитета,комитет,NOUN,11,7,4
1106,экспертов,эксперт,NOUN,11,7,5
1107,по,по,PREP,11,7,6
1108,предупреждению,предупреждение,NOUN,11,7,7
1109,преступности,преступность,NOUN,11,7,8
1110,и,и,CONJ,11,7,9
1111,борьбе,борьба,NOUN,11,7,10
1112,с,с,PREP,11,7,11
1113,ней,она,NPRO,11,7,12
1114,при,при,PREP,11,7,13
1115,экономическом,экономический,ADJF,11,7,14
1116,и,и,CONJ,11,7,15
1117,социальном,социальный,ADJF,11,7,16
1118,совете,совет,NOUN,11,7,17
1119,оон,оон,NOUN,11,7,18
1120,белград,белград,NOUN,11,7,19
1121,день,день,NOUN,11,8,1
1122,первый,первый,ADJF,11,8,2
1123,самолёт,самолёт,NOUN,11,8,3
1124,взял,взять,VERB,11,8,4
1125,курс,курс,NOUN,11,8,5
1126,на,на,PREP,11,8,6
1127,белград,белград,NOUN,11,8,7
1128,итак,итак,CONJ,12,1,1
1129,мой,мой,ADJF,12,1,2
1130,давний,давний,ADJF,12,1,3
